x,y,made
7.600000000000001,24.45,False
34.5,18.15,False
10.5,19.05,False
24.9,40.25,False
24.8,40.15,False
25.0,40.55,True
24.7,41.55,False
36.5,39.25,False
26.6,33.65,False
24.8,17.15,False
33.6,18.65,True
23.3,40.85,False
38.9,39.65,False
22.9,16.85,False
14.8,29.15,False
10.3,41.75,False
25.4,22.25,True
25.6,41.15,True
25.1,39.65,True
47.8,40.95,True
28.3,40.65,False
4.199999999999999,26.25,False
48.0,42.15,True
25.0,23.55,True
25.1,37.55,False
23.7,40.65,True
25.2,40.25,True
8.899999999999999,19.85,True
39.2,27.85,False
20.2,35.95,True
25.9,39.85,False
28.3,35.95,False
12.3,19.65,True
32.1,28.25,False
48.0,35.25,False
24.6,15.850000000000001,False
25.3,40.05,True
15.7,14.850000000000001,False
24.3,40.45,True
30.1,30.25,False
26.9,40.75,True
31.0,30.15,True
44.6,23.75,False
14.9,17.45,False
37.0,30.15,False
6.600000000000001,25.95,True
37.5,19.05,False
30.2,36.85,False
47.3,38.85,True
42.1,21.25,True
23.6,29.25,False
38.3,42.25,False
24.7,38.05,False
24.8,36.25,False
25.2,41.35,True
2.6999999999999993,33.15,False
24.4,41.65,True
3.3999999999999986,31.25,False
25.5,40.15,True
26.6,13.850000000000001,False
23.7,40.55,True
24.7,37.75,True
25.0,42.35,True
28.5,38.35,True
4.699999999999999,36.55,True
5.199999999999999,21.15,False
35.3,18.95,False
13.1,30.85,True
38.3,19.65,False
25.0,40.65,True
48.5,40.05,False
27.5,20.65,True
35.6,24.35,True
26.0,29.75,False
2.1999999999999993,41.25,True
25.5,41.65,True
36.1,35.85,True
23.9,40.05,True
23.6,41.05,True
17.4,38.35,False
26.4,42.25,True
8.5,43.25,False
23.9,35.65,True
1.8000000000000007,39.35,True
23.4,40.35,True
23.6,17.25,False
22.3,36.95,True
27.5,40.95,False
37.8,28.75,True
31.4,41.25,False
27.5,24.65,True
10.0,20.85,False
39.1,38.55,True
13.2,30.55,False
8.2,23.25,False
15.5,17.65,False
22.6,27.15,False
25.1,40.25,True
23.4,41.05,False
23.9,39.75,True
15.2,39.25,False
1.3999999999999986,33.45,True
47.5,41.45,True
26.4,40.25,False
37.3,26.45,True
32.6,26.55,False
24.4,41.15,False
25.4,41.85,True
26.6,41.35,True
1.6000000000000014,39.65,True
4.399999999999999,26.25,False
4.899999999999999,25.55,False
25.2,40.35,True
29.5,30.55,True
23.6,17.15,False
23.7,40.35,True
34.9,18.25,True
10.5,21.15,False
13.2,42.55,False
22.6,38.45,False
26.4,16.95,False
32.7,18.05,False
41.3,21.75,False
25.0,40.75,True
43.0,23.45,False
27.0,41.95,False
10.8,30.95,True
36.3,19.05,False
35.5,18.95,False
24.8,38.65,False
30.5,36.15,True
24.1,35.85,True
38.8,18.95,False
6.0,21.95,False
23.1,36.95,True
27.6,39.25,True
13.1,25.05,True
29.1,23.75,False
10.5,35.85,False
23.8,42.15,True
24.4,40.85,True
18.7,40.35,True
25.2,40.15,True
31.1,38.05,False
49.1,43.65,True
24.8,40.85,True
38.1,20.25,True
24.7,39.45,True
18.5,22.95,True
23.4,39.15,True
28.8,40.65,True
37.9,19.75,True
32.3,14.549999999999997,False
26.4,30.25,True
34.3,15.25,True
24.2,40.25,True
48.4,41.75,False
20.6,12.450000000000003,True
48.5,39.55,False
41.6,40.35,False
17.0,30.55,True
26.4,40.75,False
44.1,21.25,True
24.7,41.75,True
15.6,29.75,True
25.3,34.75,True
35.1,32.95,True
24.7,40.75,True
25.9,38.75,False
12.3,19.05,False
20.6,36.25,False
25.6,40.65,False
22.5,40.95,False
48.6,35.05,True
34.0,17.85,False
38.3,19.45,False
25.3,40.55,True
24.2,39.95,True
10.6,17.65,False
25.5,40.85,True
27.0,41.75,False
25.2,41.35,False
24.9,39.15,True
25.9,39.05,False
25.0,42.35,True
12.0,29.95,True
29.4,39.25,True
9.0,21.85,False
24.5,41.25,True
25.8,40.15,True
40.6,40.05,False
23.1,27.95,False
38.8,19.55,True
25.1,26.65,False
25.2,39.75,False
24.4,41.15,False
2.0,33.85,False
22.1,40.75,False
44.4,21.35,False
10.5,20.95,True
22.8,41.85,True
25.5,40.85,False
48.7,37.05,False
20.2,16.45,False
34.4,29.95,False
18.5,38.35,False
8.2,22.15,False
2.3000000000000007,32.85,False
30.1,34.95,False
25.7,38.25,True
24.5,40.65,True
41.3,20.25,False
11.2,39.55,True
16.6,17.15,False
30.9,33.75,True
27.4,38.35,False
26.4,29.55,False
24.1,40.85,False
25.0,38.05,True
26.6,41.15,False
21.0,37.45,False
25.0,33.95,False
38.6,16.85,False
25.5,40.05,False
24.9,34.55,False
22.0,37.65,True
24.3,39.35,True
25.8,41.65,True
32.8,25.95,True
26.7,41.75,True
24.3,36.65,True
37.3,19.25,False
24.9,40.65,True
26.4,20.25,False
17.2,37.15,False
27.2,39.15,False
23.7,40.05,True
10.5,17.85,True
24.8,38.35,False
23.2,35.55,False
15.8,42.15,False
19.2,36.25,True
7.0,25.45,True
24.4,37.55,True
26.4,40.75,False
25.8,40.45,True
11.2,41.85,True
48.2,42.75,False
40.0,35.75,True
23.9,35.95,False
23.1,37.55,False
25.8,15.25,False
20.7,15.95,False
26.6,32.95,False
38.5,20.35,True
25.7,16.15,False
0.8000000000000007,36.55,False
25.3,40.25,True
22.7,39.75,True
26.9,16.65,False
36.0,17.15,True
22.3,15.55,False
25.5,39.45,False
15.4,23.75,False
23.9,15.350000000000001,False
14.8,41.05,False
44.3,26.25,False
33.1,17.85,True
24.2,41.25,True
7.5,21.85,True
33.4,16.65,True
21.0,29.85,False
26.2,39.65,True
35.7,17.45,False
26.9,41.65,True
19.6,35.35,False
16.1,29.55,False
11.1,36.05,True
41.1,35.05,False
16.0,37.05,True
25.8,41.25,False
47.3,40.75,True
22.7,41.35,True
16.3,37.45,False
12.7,25.05,True
23.8,39.15,False
26.6,34.65,False
25.2,40.15,True
0.8999999999999986,37.45,False
25.6,40.75,True
22.7,39.85,False
24.1,16.95,False
38.7,17.35,False
34.7,27.05,True
13.1,38.25,True
38.1,40.45,True
45.4,23.95,False
26.3,39.75,True
25.9,16.05,False
24.2,41.45,True
24.2,39.65,False
28.3,27.55,True
23.9,40.95,True
25.0,42.35,True
45.6,24.15,False
25.0,42.35,True
37.6,19.25,True
26.8,30.75,True
10.1,20.45,True
22.4,15.75,False
25.0,42.35,True
24.7,40.25,True
27.5,38.85,False
11.9,20.25,False
47.0,42.75,False
36.9,19.85,False
24.8,41.15,True
22.9,41.35,False
9.0,18.35,False
36.2,24.15,False
16.9,18.25,False
19.5,17.75,False
15.3,17.85,True
26.5,38.75,False
1.8000000000000007,34.55,False
11.1,19.05,True
24.2,34.25,False
29.7,20.35,True
24.2,38.35,False
24.5,39.75,True
20.1,36.45,False
24.2,41.85,True
29.4,41.15,True
7.300000000000001,24.45,True
47.7,34.95,False
24.6,41.15,True
26.6,30.15,True
47.7,31.85,False
23.3,31.65,True
26.7,36.85,False
19.2,37.75,True
30.0,21.35,False
22.6,33.65,False
27.0,40.95,False
25.0,34.85,False
38.3,23.35,False
38.6,40.25,False
13.4,20.45,False
7.899999999999999,21.75,False
37.3,23.75,True
15.9,17.65,True
2.6000000000000014,37.55,True
12.3,38.45,True
24.2,39.85,False
25.1,41.25,True
15.0,18.45,False
20.0,23.95,False
22.2,36.45,False
25.6,39.65,True
6.399999999999999,41.95,True
23.9,39.05,False
25.2,41.65,False
37.6,19.05,False
20.9,38.35,False
25.3,40.15,False
31.4,18.05,False
22.2,39.05,True
23.8,40.65,False
1.3000000000000007,38.55,True
23.1,38.85,True
9.8,20.65,False
16.5,16.05,False
44.6,27.55,False
49.2,35.75,False
2.5,41.25,False
2.3000000000000007,40.05,False
18.1,16.95,True
25.5,40.25,True
27.3,14.950000000000003,True
24.7,38.65,False
13.4,28.05,False
29.3,30.85,True
25.0,27.65,False
24.4,35.95,True
19.1,38.35,True
18.1,16.95,True
22.5,42.25,True
34.0,37.85,False
11.7,38.55,False
35.8,39.25,False
25.0,25.55,True
49.0,39.55,False
37.4,18.25,True
24.8,41.55,False
27.7,33.85,False
27.9,40.65,False
2.3999999999999986,39.75,True
11.7,19.65,True
26.3,35.55,True
47.6,36.55,True
1.6000000000000014,35.65,False
48.2,43.35,False
23.2,32.85,True
25.2,39.95,True
24.5,38.85,False
25.8,40.15,True
26.4,40.05,False
25.0,42.35,True
21.8,16.35,True
12.3,27.95,True
25.2,39.65,True
25.0,42.35,True
40.5,20.45,False
24.6,40.95,True
13.6,19.05,False
46.6,30.85,False
13.8,18.35,False
24.5,40.45,True
46.3,27.05,False
11.2,21.15,False
24.7,41.15,True
25.6,41.55,True
32.3,16.65,True
42.7,21.85,False
31.7,18.05,True
16.3,18.25,False
2.6999999999999993,30.65,True
23.1,40.25,True
13.1,19.45,False
23.2,41.15,True
19.8,26.65,True
11.2,21.25,False
8.5,22.85,False
24.2,40.05,True
29.0,41.85,False
39.1,21.15,True
25.8,41.45,True
44.3,24.05,True
25.2,41.85,False
25.9,40.75,True
8.399999999999999,22.95,True
25.3,41.25,True
26.9,41.25,False
26.4,41.75,True
24.8,40.65,False
19.0,16.95,False
14.3,18.75,False
45.3,27.45,False
42.0,22.35,True
25.9,39.85,False
25.0,42.35,False
23.8,41.35,True
35.0,19.05,True
25.5,40.25,True
44.8,26.35,False
48.2,33.65,False
15.5,18.75,False
44.8,27.05,False
24.0,40.65,True
14.1,35.35,True
8.2,21.25,False
25.9,41.45,True
26.3,39.95,True
47.6,37.05,False
19.8,32.85,False
10.0,20.95,False
40.2,21.05,False
24.5,41.75,True
15.1,29.85,False
34.5,31.65,True
28.8,37.85,True
25.0,42.35,True
25.0,42.35,True
26.1,40.95,True
23.1,40.55,True
16.7,27.25,True
34.6,17.45,True
14.1,34.15,True
18.8,15.75,False
9.2,21.25,False
25.0,40.65,True
22.8,42.15,False
23.1,40.85,True
26.9,25.85,True
28.4,32.65,True
2.0,38.45,False
24.3,38.45,False
24.8,39.15,False
25.6,31.65,False
48.2,42.15,False
18.0,14.950000000000003,False
35.8,19.35,False
1.8999999999999986,32.35,False
3.6999999999999993,28.05,True
24.5,40.75,True
47.5,41.85,True
24.8,41.15,True
47.5,40.95,False
24.2,41.75,False
24.6,34.65,True
37.4,19.85,False
24.8,38.75,False
9.9,21.15,True
23.2,40.35,True
23.7,30.15,True
43.2,18.65,True
25.5,25.55,False
31.9,16.95,True
31.4,39.55,True
25.0,42.35,True
16.4,24.35,False
46.4,25.45,False
1.8000000000000007,36.35,False
22.6,15.350000000000001,True
28.4,35.85,False
41.0,21.65,True
47.3,33.95,True
12.7,24.95,True
24.2,40.05,False
24.4,34.05,True
46.4,33.95,False
48.0,40.65,True
25.8,39.95,True
16.5,17.35,False
25.2,31.25,False
25.7,16.65,False
25.0,42.35,True
23.9,40.25,True
47.8,43.35,True
33.9,41.65,False
48.1,40.15,False
14.5,26.45,True
36.8,39.35,True
27.7,42.25,False
25.6,42.35,True
31.0,36.45,False
22.0,11.75,True
20.1,37.45,True
23.4,40.15,True
2.6999999999999993,40.65,False
24.8,41.15,True
34.7,18.05,False
28.6,15.25,False
15.7,26.05,True
23.4,40.25,True
24.1,41.25,False
21.4,34.25,True
1.0,40.35,True
46.9,29.55,False
12.1,23.85,False
25.3,34.45,False
24.1,40.25,True
38.4,19.05,False
24.8,40.45,True
2.3999999999999986,35.95,False
26.8,35.45,False
1.1999999999999993,38.45,False
26.0,41.85,True
27.2,40.55,False
25.1,41.55,True
33.3,33.95,False
23.4,41.15,True
25.0,42.35,True
24.9,15.95,False
26.8,33.15,True
39.6,40.95,False
28.4,36.45,False
25.1,40.95,True
24.1,41.35,False
23.6,40.75,False
21.5,40.45,True
24.2,40.15,False
7.199999999999999,20.05,False
40.0,18.15,False
26.6,39.05,False
1.3000000000000007,43.35,True
25.0,40.65,True
19.4,39.05,False
9.4,37.35,False
25.0,42.35,False
32.1,14.549999999999997,True
24.0,16.45,False
24.5,39.75,False
25.7,41.65,True
11.1,38.15,True
16.1,33.25,True
44.6,18.15,True
27.4,40.75,True
17.0,17.45,False
21.6,16.65,False
40.3,26.55,True
35.6,41.75,True
24.4,40.25,True
32.9,32.75,False
1.8000000000000007,42.85,False
23.0,38.95,True
2.1999999999999993,41.65,False
21.5,27.45,False
25.0,40.95,False
24.9,40.65,True
42.6,22.85,True
24.8,41.65,True
21.7,26.05,True
22.8,41.95,True
27.4,40.95,False
24.4,38.15,True
17.7,40.25,True
32.5,28.05,False
29.4,29.25,True
1.3999999999999986,40.75,False
16.9,18.05,True
16.5,34.95,True
15.4,23.35,True
27.5,25.35,False
16.9,35.65,True
15.6,17.25,True
21.0,40.45,False
2.5,30.15,False
17.2,33.65,True
12.1,19.65,True
47.1,44.45,True
28.8,32.65,False
47.8,40.25,True
9.1,22.35,False
48.5,32.05,False
41.8,22.05,False
24.2,15.350000000000001,False
27.4,36.25,True
41.7,23.95,True
26.2,41.75,False
26.2,40.65,True
10.6,22.05,True
12.7,17.85,False
30.5,30.15,False
3.5,30.15,False
24.8,40.75,True
4.5,24.35,True
23.8,38.55,False
17.3,38.35,True
19.1,40.05,True
31.0,30.15,False
1.0,39.35,True
31.9,28.75,True
48.2,43.75,False
20.9,38.85,False
25.2,40.15,True
25.8,41.65,True
23.9,39.85,False
2.6999999999999993,39.55,True
25.8,38.65,True
1.5,42.55,True
24.5,40.65,True
13.3,37.65,False
9.8,20.65,False
9.7,19.55,False
33.0,37.95,True
2.3999999999999986,40.75,False
48.1,41.95,False
26.5,42.25,True
24.6,40.95,True
21.1,15.75,False
36.1,33.85,False
44.8,27.55,True
39.7,32.05,False
26.6,27.95,False
24.4,34.85,False
47.3,43.35,True
18.7,17.75,False
40.8,21.65,False
39.5,29.25,False
22.6,40.95,False
24.8,40.75,True
23.2,40.55,False
14.7,19.35,False
22.1,40.45,True
9.7,19.65,False
33.4,16.05,True
48.0,45.05,True
24.3,40.35,True
23.0,41.15,True
1.8999999999999986,30.55,True
23.6,41.15,True
20.6,40.75,False
23.6,41.05,False
26.9,40.95,True
48.0,37.85,False
16.0,16.65,False
27.2,40.55,False
34.8,17.65,True
44.5,26.55,True
26.9,38.35,True
22.5,41.65,False
18.6,38.95,False
24.9,40.65,True
41.9,22.95,False
22.6,42.65,True
36.2,19.75,True
27.0,42.15,True
47.4,38.35,False
25.0,42.35,True
34.8,18.55,False
25.5,40.15,True
34.0,28.45,False
13.4,18.95,False
9.2,43.85,False
41.4,22.25,True
13.5,18.65,False
16.8,17.15,True
30.0,40.15,False
23.6,35.95,True
16.4,28.55,False
22.5,36.45,True
10.4,21.75,True
2.0,38.05,False
21.4,30.45,True
23.4,41.15,True
24.5,40.45,True
18.7,35.65,False
23.4,23.45,True
46.2,26.85,True
23.4,40.35,False
46.4,30.15,False
6.699999999999999,23.95,False
24.5,39.25,True
23.3,41.65,True
22.3,41.05,True
25.9,37.95,True
25.0,42.35,True
25.5,35.55,True
26.1,23.35,False
26.8,40.45,True
25.0,42.35,True
24.7,39.65,False
21.7,40.65,True
24.2,40.75,True
26.3,38.55,False
31.3,16.85,False
24.5,40.95,True
48.2,40.65,False
46.7,28.45,True
17.1,17.75,True
31.0,41.35,True
23.7,41.85,False
24.7,38.65,False
26.8,41.85,True
36.9,36.65,False
25.0,39.55,False
7.600000000000001,22.75,True
25.3,40.55,True
23.4,39.65,True
23.9,40.95,True
30.8,38.15,False
20.6,35.95,False
23.6,41.65,True
30.1,32.15,True
25.5,40.75,True
25.5,39.05,True
25.9,33.45,True
24.2,40.55,True
25.9,14.75,False
23.3,28.25,True
38.4,25.75,False
47.1,42.45,False
37.8,20.25,False
25.6,40.15,True
12.0,19.95,True
10.7,20.95,False
25.0,42.35,False
26.9,41.15,False
2.0,38.75,True
26.1,32.35,True
26.4,34.45,False
25.1,41.05,False
37.5,23.45,True
27.7,41.65,True
25.5,37.65,False
42.9,37.65,False
10.1,42.35,True
25.5,40.95,True
1.8000000000000007,32.15,True
24.1,39.65,False
6.199999999999999,26.05,False
19.5,16.55,True
25.0,42.35,True
25.7,39.75,True
43.5,22.45,True
9.8,27.35,True
25.8,39.25,True
26.5,41.75,True
39.1,20.45,False
25.0,39.65,False
24.4,40.75,True
10.9,38.95,False
6.899999999999999,22.35,False
24.9,40.35,True
25.8,40.15,True
48.9,34.65,False
12.6,19.95,False
41.8,22.65,True
16.8,33.25,False
28.0,17.25,False
23.7,41.65,False
37.5,21.15,False
24.9,29.65,True
10.9,20.15,False
24.2,41.35,False
23.2,38.75,False
13.4,36.25,False
37.8,19.35,False
9.0,22.75,False
21.7,36.95,True
48.0,43.45,False
35.5,17.95,True
26.9,39.25,False
33.8,14.350000000000001,False
12.0,19.05,False
23.9,40.85,True
24.3,39.15,False
24.5,41.25,False
18.0,17.65,False
7.300000000000001,23.35,False
28.0,41.35,False
24.7,41.35,True
18.2,17.05,True
14.5,34.85,False
47.6,40.95,False
24.4,39.05,True
23.4,41.15,True
6.399999999999999,25.05,False
47.7,40.25,False
25.0,41.15,True
22.9,42.05,False
36.3,24.35,False
25.1,40.15,False
40.8,29.05,False
24.7,17.05,False
48.2,33.05,False
24.8,40.25,True
25.0,42.85,True
20.2,38.55,False
25.3,40.75,True
26.6,39.75,True
40.5,17.45,False
43.7,22.45,False
39.1,21.35,False
25.4,35.65,True
26.6,38.95,False
31.6,15.350000000000001,True
23.3,36.95,False
8.2,37.05,True
18.7,17.05,True
25.0,42.35,True
25.6,39.95,True
17.4,17.15,False
30.8,34.55,False
47.8,41.65,False
24.5,30.85,False
38.8,21.25,False
34.8,31.15,True
25.2,36.85,False
3.1000000000000014,28.05,True
25.1,33.35,True
36.0,37.65,True
27.9,39.75,True
30.3,16.75,False
1.8999999999999986,40.75,False
36.4,16.15,False
13.3,28.55,False
24.7,40.25,True
31.8,17.55,True
25.8,34.85,True
11.4,32.05,False
20.3,38.35,False
21.8,40.65,True
29.3,31.75,True
32.8,27.25,False
16.9,37.55,False
24.6,41.05,True
25.7,32.25,False
26.3,40.15,False
25.2,40.75,True
24.0,37.85,True
19.4,27.95,True
25.1,40.45,False
12.5,37.55,False
26.1,40.25,True
48.0,39.95,True
37.8,36.65,True
24.1,42.35,True
24.1,36.05,False
28.9,26.95,False
33.8,27.35,True
25.2,41.65,True
24.7,40.75,True
27.2,41.15,False
11.6,30.05,False
10.5,37.65,False
39.5,21.15,True
23.1,40.75,True
27.4,40.75,False
23.7,40.05,True
23.3,39.85,True
27.2,36.55,True
23.1,39.55,False
25.2,40.75,True
24.1,40.65,True
44.4,26.25,False
24.4,41.95,True
14.0,26.65,False
30.4,25.35,True
25.0,42.35,True
23.4,41.15,False
16.5,25.05,True
5.800000000000001,26.25,False
25.5,33.95,True
25.9,41.05,True
25.9,42.45,True
27.2,15.25,False
25.2,32.15,True
24.8,28.85,False
26.3,21.65,False
27.6,29.25,True
14.1,35.85,False
20.6,31.25,True
19.0,16.65,True
9.2,36.65,True
25.6,41.75,True
18.0,27.85,False
25.2,38.65,True
19.7,15.95,True
25.3,41.85,True
37.1,19.65,True
25.1,39.75,True
28.8,36.35,False
48.0,34.35,True
16.0,42.75,False
38.8,20.15,False
47.7,37.25,True
11.6,20.15,False
26.4,42.05,False
25.7,39.55,True
40.8,21.75,True
20.6,38.05,True
25.0,42.35,False
26.6,41.65,False
30.9,32.25,False
30.5,15.45,False
29.6,40.75,True
35.4,17.65,False
21.3,39.25,False
35.0,19.55,True
39.2,19.95,True
25.3,40.15,True
27.7,42.45,False
25.6,15.25,True
9.6,33.15,True
26.0,40.45,True
22.1,38.35,False
25.7,41.35,True
31.5,29.95,False
24.1,33.45,False
22.8,39.05,True
25.0,34.95,False
26.8,40.85,False
15.4,18.15,False
31.8,40.05,True
23.8,40.35,True
9.6,32.55,False
12.3,19.75,True
23.7,39.15,False
9.5,21.15,True
25.0,42.35,True
42.3,23.85,False
24.8,40.75,True
39.7,22.65,True
1.8999999999999986,38.65,False
17.1,24.95,True
32.4,28.65,True
26.5,41.45,False
27.2,38.95,False
32.1,39.55,False
25.0,34.55,False
23.9,22.35,False
26.9,36.95,False
34.2,40.35,True
26.4,39.95,True
27.5,41.45,False
29.7,37.35,True
12.0,24.45,True
25.6,40.75,False
48.6,42.15,False
24.7,39.05,False
25.7,41.75,True
24.8,29.05,True
14.4,15.75,False
20.2,32.85,True
21.7,38.95,False
36.1,17.85,False
19.4,41.45,True
24.8,41.65,True
10.2,20.95,False
19.5,28.45,True
26.2,40.65,False
1.8999999999999986,30.75,True
47.0,30.65,False
21.8,25.95,True
10.1,20.65,False
23.2,34.85,True
14.2,18.25,False
37.7,20.45,False
27.8,16.55,False
33.1,28.75,False
24.2,40.15,False
12.2,19.65,False
25.1,41.65,True
24.1,40.25,False
38.8,4.25,False
11.4,19.75,False
8.899999999999999,23.25,True
26.4,41.85,True
29.3,31.05,True
25.0,42.35,True
37.2,41.45,True
20.2,34.05,False
21.0,20.65,True
31.7,23.65,True
23.7,40.75,False
13.6,23.85,False
24.2,34.45,False
23.6,37.85,False
11.1,26.65,False
21.7,40.15,False
23.9,16.25,False
48.1,33.45,True
39.7,18.95,False
25.5,30.05,False
18.9,14.950000000000003,False
33.4,24.35,False
20.5,16.95,False
24.1,40.45,True
32.8,17.25,True
20.7,40.05,False
8.7,22.05,False
24.4,23.95,False
26.0,39.85,False
23.9,42.15,True
24.7,41.35,True
29.7,24.95,True
47.5,33.95,False
41.1,39.15,True
31.2,34.75,True
25.2,18.05,False
14.0,36.95,True
26.1,40.75,False
5.300000000000001,39.05,True
10.4,21.25,True
32.0,34.05,False
30.4,37.65,False
23.2,41.55,True
36.2,20.15,False
26.4,39.25,False
19.8,34.85,False
26.0,42.35,True
11.3,35.15,False
29.1,25.85,True
16.9,24.25,False
1.5,36.55,True
44.5,42.95,False
8.399999999999999,30.65,False
49.0,42.35,False
28.8,39.25,False
34.7,16.65,False
22.3,41.15,True
26.2,24.85,False
5.199999999999999,25.95,True
27.6,40.65,False
26.3,40.95,False
38.0,20.65,False
27.0,40.55,False
34.6,44.35,False
23.0,40.95,False
15.0,17.85,False
26.0,41.95,True
17.7,17.15,True
45.2,26.65,True
18.2,17.45,False
26.4,39.65,True
25.0,42.35,True
16.9,21.75,False
4.899999999999999,24.05,True
27.5,40.65,False
24.2,31.85,True
40.8,39.35,True
28.2,36.85,False
2.3999999999999986,38.35,False
30.3,19.05,False
24.4,40.75,True
24.1,40.25,True
47.5,40.35,False
18.3,35.35,False
26.3,40.95,False
47.8,39.15,False
25.3,41.65,True
26.4,41.15,True
31.5,38.15,False
25.0,42.35,True
24.7,30.25,True
18.2,17.15,False
34.6,29.55,False
15.4,36.15,True
25.0,42.35,False
24.2,40.65,False
33.1,28.15,False
14.8,29.25,False
23.0,39.85,False
40.8,19.65,False
11.8,19.65,False
22.6,38.35,False
46.7,29.65,False
11.6,21.15,False
2.1999999999999993,29.15,False
16.6,17.75,False
23.3,17.45,False
19.5,15.55,False
34.0,40.65,False
46.8,30.35,False
7.0,17.25,False
31.3,12.75,True
27.7,41.75,True
44.1,22.85,True
15.6,18.05,True
23.7,22.05,False
24.9,40.45,True
34.2,34.35,True
20.3,32.25,False
23.4,41.05,True
37.5,18.95,False
24.2,36.55,True
24.8,40.55,True
27.7,33.05,False
25.0,42.35,False
10.6,21.65,False
25.7,37.05,True
23.7,27.95,True
20.6,16.65,True
24.8,40.55,True
24.6,40.15,True
22.7,35.35,True
25.6,41.25,True
24.4,40.65,True
18.8,25.85,True
38.0,18.75,False
45.9,26.15,True
26.1,40.05,True
28.0,31.65,False
23.1,36.05,True
24.5,39.65,False
32.2,34.85,False
27.7,16.05,True
28.6,17.45,False
38.6,19.95,False
12.5,31.05,True
33.3,25.55,False
26.3,40.15,True
1.8000000000000007,40.85,False
22.8,40.25,False
29.3,25.95,False
24.8,38.35,False
31.4,41.15,False
16.8,32.35,False
10.0,37.45,True
42.6,36.25,True
20.6,38.75,True
2.0,40.25,False
23.0,40.65,False
34.3,27.25,False
10.5,35.95,True
24.2,41.05,True
14.7,18.15,True
1.5,39.15,True
20.2,17.65,False
25.0,42.35,False
26.4,40.75,True
2.3999999999999986,37.55,False
21.5,38.15,True
14.1,18.95,True
12.2,17.95,False
23.8,39.65,True
25.3,32.25,True
25.3,41.45,False
19.2,33.85,True
32.0,28.35,False
24.1,40.95,False
45.1,32.95,True
26.3,36.45,True
26.1,42.35,True
47.4,27.95,False
25.9,40.75,True
1.3999999999999986,38.55,False
24.0,22.85,True
21.7,38.35,True
26.1,16.15,True
22.7,33.35,True
2.1999999999999993,37.65,False
25.4,41.45,True
25.0,42.35,True
19.0,15.95,False
27.0,16.45,False
20.3,21.15,False
25.9,41.85,True
24.5,40.55,False
42.9,21.55,False
43.2,21.65,True
25.0,39.75,True
6.899999999999999,20.75,False
28.5,25.85,True
28.2,37.65,False
28.6,39.45,True
41.4,42.05,True
40.2,21.05,False
25.0,40.85,True
28.4,16.65,True
26.9,37.55,False
25.2,41.05,True
24.0,39.15,False
48.4,43.35,False
26.6,15.45,False
26.9,19.15,False
23.6,41.35,True
23.2,40.45,True
39.9,20.75,False
25.0,40.95,True
11.5,20.35,False
8.100000000000001,41.85,True
26.3,39.75,True
25.3,37.95,False
45.9,26.85,False
31.6,16.85,False
42.5,21.35,False
3.6000000000000014,28.65,True
25.8,40.05,False
25.0,39.65,False
11.9,20.55,True
25.0,36.25,False
23.0,40.95,True
19.2,39.55,False
21.6,31.85,True
11.1,13.75,False
37.3,18.65,True
25.8,32.05,False
3.1999999999999993,29.05,True
24.4,32.65,True
25.3,38.35,False
28.3,16.05,False
26.8,39.85,False
24.9,41.65,True
9.2,20.85,False
23.9,15.45,False
24.3,39.65,True
41.0,32.95,True
4.699999999999999,26.95,False
14.7,27.65,False
1.8999999999999986,33.45,True
25.1,41.35,True
22.9,42.25,True
25.4,39.55,True
41.9,23.45,False
47.7,39.65,True
24.4,41.15,False
10.9,20.25,False
33.8,18.55,False
25.9,40.65,True
39.4,19.15,False
25.7,40.45,False
11.1,38.65,True
46.8,26.85,True
24.8,41.05,True
8.100000000000001,21.75,False
5.899999999999999,24.05,False
23.7,41.75,True
25.7,37.05,False
11.1,21.05,True
23.7,41.35,True
9.3,22.45,False
32.3,38.35,True
26.0,33.85,False
11.2,19.45,False
48.1,41.45,False
15.2,18.95,False
43.7,20.75,True
13.3,35.35,False
41.0,42.75,False
21.7,35.95,False
25.0,41.75,True
47.3,42.45,False
13.4,19.05,False
37.3,34.75,False
25.2,40.35,True
26.2,41.15,True
23.5,40.25,True
15.2,40.95,False
40.0,21.65,True
7.100000000000001,22.45,True
21.8,25.45,False
24.6,40.65,True
37.5,18.75,False
38.2,19.05,False
37.9,36.25,False
43.0,24.35,True
24.6,39.25,True
25.7,34.25,False
14.7,18.35,False
26.4,39.25,False
12.8,19.05,False
26.2,42.25,False
30.1,15.55,True
10.0,21.25,True
23.9,39.45,False
29.0,15.25,False
25.0,40.35,True
23.9,41.15,False
23.9,40.25,False
34.0,18.65,False
47.3,28.05,False
44.0,26.05,False
25.0,42.35,False
18.6,29.55,True
28.3,15.649999999999999,False
34.4,25.85,True
24.1,25.35,False
48.1,43.25,False
44.2,24.55,True
24.7,41.15,True
4.600000000000001,26.65,False
2.0,40.25,True
25.8,40.75,True
25.0,42.35,True
17.3,24.35,False
35.3,26.25,False
24.1,40.65,True
47.8,40.35,False
23.7,37.05,False
23.7,41.25,False
24.0,40.45,False
48.2,33.85,True
13.9,35.75,False
26.2,15.05,False
25.7,38.65,True
7.899999999999999,22.25,False
21.6,16.65,False
24.7,42.45,True
25.4,41.15,True
33.9,18.15,False
46.5,29.25,True
35.0,40.35,False
24.3,40.85,False
25.0,42.35,True
17.9,39.75,True
